rank,merchant_abn,name,tags,tag,numd_sa2_code,returning_customers,unique_customers,median_weekly_income,commission_avg_tot_dollar_value_monthly,avg_num_order_id_monthly,avg_discounted_value,stddev_tot_dollar_value_monthly,rate_fraud_order,stddev_tot_discounted_value_daily,minmax_numd_sa2_code,minmax_returning_customers,minmax_unique_customers,minmax_median_weekly_income,minmax_commission_avg_tot_dollar_value_monthly,minmax_avg_num_order_id_monthly,minmax_avg_discounted_value,minmax_stddev_tot_dollar_value_monthly,minmax_rate_fraud_order,minmax_stddev_tot_discounted_value_daily,average_rank,segment
47,91873181182,Sem LLC,"[[digital goods: books, movies, music], [a], [take rate: 6.00]]","digital goods: books, movies, music",2215.0,2242.0,15846.0,816.3036614509864,3910.356804474488,1229.5238095238096,49.63188733492665,18755.3148932333,0.06300832962437497,619.084379379471,0.0031517334533993635,0.9068472660794415,0.341985049833887,0.9491730610641876,0.8683206154249515,0.9101881804584507,0.9773832841578675,0.1398257078809796,0.023498705135047315,0.1346973762491238,0.5255070979737336,leisure goods and services
48,98314397036,Lobortis Augue Industries,"([gift, card, novelty, and souvenir shops], [a], [take rate: 6.47])","gift, card, novelty, and souvenir shops",2210.0,1811.0,14973.0,825.1964631198791,2763.970352544193,1114.857142857143,35.890054161604034,12312.24555913104,0.06273317440328441,411.8262005441492,0.0054029716343989564,0.9247548612265248,0.3782392026578073,0.946795443063865,0.9069246278011678,0.9185641239695294,0.9850186456363844,0.09179096489236056,0.016338254951248445,0.08960314705330431,0.5263432242886591,leisure goods and services
48,98314397036,Lobortis Augue Industries,"([gift, card, novelty, and souvenir shops], [a], [take rate: 6.47])","gift, card, novelty, and souvenir shops",2210.0,1811.0,14973.0,825.1964631198791,2763.970352544193,1114.857142857143,35.890054161604034,12312.24555913104,0.06273317440328441,411.8262005441492,0.0054029716343989564,0.9247548612265248,0.3782392026578073,0.946795443063865,0.9069246278011678,0.9185641239695294,0.9850186456363844,0.09179096489236056,0.016338254951248445,0.08960314705330431,0.5263432242886591,gifts souvenirs
49,45466221547,Eu LLC,"[(computers, computer peripheral Equipment, and software), (b), (take rate: 3.49)]","computers, computer peripheral equipment, and software",2197.0,1857.0,15187.0,809.8697164040132,1083.531248759263,1127.095238095238,25.810242531640565,8777.996719118382,0.0625747675439866,301.2352824781195,0.011256190904997743,0.9228436097723118,0.3693521594684386,0.9508932685000828,0.9635126063582763,0.917670179832342,0.9906192816257328,0.06544222861704509,0.01221598381905463,0.06554131154809081,0.5269346820446373,tech and telecom
50,67794222692,Nunc Ut Inc.,"((digital goods: books, movies, music), (c), (take rate: 1.55))","digital goods: books, movies, music",2215.0,2419.0,16043.0,803.3649316944557,710.7545120861398,1257.2380952380952,34.16476222161512,13677.45270597603,0.06271052691704286,441.4084558174689,0.0031517334533993635,0.8994931028751869,0.33380398671096345,0.9526324159352232,0.9760656836664245,0.9081637622178163,0.9859772679287406,0.10196893613936128,0.01574889234937545,0.0960395106598969,0.5273045291936388,leisure goods and services
51,90087872851,Elit Pellentesque PC,"[[digital goods: books, movies, music], [a], [take rate: 6.77]]","digital goods: books, movies, music",2214.0,1662.0,14706.0,830.1993184452599,3885.330369261039,1077.142857142857,49.887191272672,15981.25749212846,0.06301536218299007,515.5277747942349,0.0036019810895993043,0.9309456539803889,0.3893272425249169,0.945457857979038,0.8691633685934714,0.9213190024000835,0.9772414298778025,0.11914439476946798,0.02368171560247913,0.11216603254944811,0.5292048679366697,leisure goods and services
52,83690644458,Id Erat Etiam Consulting,"[(gift, card, novelty, and souvenir shops), (b), (take rate: 3.15)]","gift, card, novelty, and souvenir shops",2217.0,4556.0,18665.0,812.2023942364733,4774.835643214336,1707.2380952380952,83.11241036882107,43839.169804540616,0.06368161223784845,1221.686714693649,0.002251238180999593,0.8107030081435931,0.22491694352159464,0.9502695936437311,0.8392097063301193,0.8752930536714321,0.9587805335183187,0.3268323131725148,0.04101974869106987,0.2658086693006023,0.5295084808173975,leisure goods and services
52,83690644458,Id Erat Etiam Consulting,"[(gift, card, novelty, and souvenir shops), (b), (take rate: 3.15)]","gift, card, novelty, and souvenir shops",2217.0,4556.0,18665.0,812.2023942364733,4774.835643214336,1707.2380952380952,83.11241036882107,43839.169804540616,0.06368161223784845,1221.686714693649,0.002251238180999593,0.8107030081435931,0.22491694352159464,0.9502695936437311,0.8392097063301193,0.8752930536714321,0.9587805335183187,0.3268323131725148,0.04101974869106987,0.2658086693006023,0.5295084808173975,gifts souvenirs
53,37687523474,Nunc In Industries,"((digital goods: books, mOvies, music), (b), (take rate: 3.44))","digital goods: books, movies, music",2211.0,1861.0,15097.0,817.2912399404679,1453.8661379338814,1131.952380952381,34.972590530501435,12160.576373906519,0.06271183321282825,404.4611926456351,0.004952723998199016,0.9226774139936845,0.3730897009966777,0.94890901779855,0.9510417570901528,0.9173153848829525,0.9855284150665985,0.09066023201432173,0.015782886492243284,0.08800070436047094,0.529795823669385,leisure goods and services
54,35424691626,Eu Sem Pellentesque Limited,"((computers, computer peripheral equipment, and software), (b), (take rate: 3.90))","computers, computer peripheral equipment, and software",2218.0,1821.0,14972.0,817.2999478774982,1697.3988677382488,1112.904761904762,36.63304606117713,13145.220696226968,0.06279384476399276,426.7025314603688,0.0018009905447996521,0.9243393717799568,0.37828073089701,0.9489066896067607,0.9428409095491238,0.9187067376256566,0.9846058177656558,0.09800100929069352,0.017917098680847426,0.0928398669728684,0.5308239222713373,tech and telecom
55,94472466107,Eu Dolor Egestas PC,"((cable, satellite, and other pay television and radio services), (a), (take rate: 6.23))","cable, satellite, and other pay television and radio services",2216.0,1781.0,14946.0,817.6942670175633,4115.832704298467,1108.4761904761904,55.79540741577169,19125.125078018555,0.06312942677773865,604.020770640114,0.0027014858171994227,0.926001329566229,0.3793604651162791,0.9488012627322843,0.8614013133288192,0.9190302271383353,0.9739586534551231,0.14258273815018876,0.026650054146793365,0.1314199093292372,0.5311907438780489,tech and telecom
56,10648956813,Proin Nisl Institute,"[(computeRs, computer peripheral equipment, and software), (a), (take rate: 6.66)]","computers, computer peripheral equipment, and software",2208.0,1574.0,14380.0,825.5517500416476,4502.1609423874515,1046.7142857142858,60.48980085092918,18674.668605715975,0.06324141668944788,569.4112277011836,0.006303466906798727,0.9346019611101878,0.4028654485049834,0.9467004520124587,0.8483918957285352,0.9235416884065533,0.9713503121699598,0.13922446901592853,0.02956440256694578,0.12388973285841749,0.532643382928077,tech and telecom
57,13285958344,Purus Gravida Sagittis Inc.,"((gift, card, novElty, and souvenir shOps), (a), (take rate: 5.65))","gift, card, novelty, and souvenir shops",2210.0,1390.0,13998.0,831.8196906988126,2173.529365913523,996.2380952380952,36.16676233149802,11607.879135239195,0.06276920162659708,411.37421032308214,0.0054029716343989564,0.94224696692704,0.4187292358803987,0.945024628229774,0.9268074440338057,0.9272287731747191,0.9848648985435074,0.08653973160787942,0.01727580262622442,0.0895048052134908,0.5343625257871238,leisure goods and services
57,13285958344,Purus Gravida Sagittis Inc.,"((gift, card, novElty, and souvenir shOps), (a), (take rate: 5.65))","gift, card, novelty, and souvenir shops",2210.0,1390.0,13998.0,831.8196906988126,2173.529365913523,996.2380952380952,36.16676233149802,11607.879135239195,0.06276920162659708,411.37421032308214,0.0054029716343989564,0.94224696692704,0.4187292358803987,0.945024628229774,0.9268074440338057,0.9272287731747191,0.9848648985435074,0.08653973160787942,0.01727580262622442,0.0895048052134908,0.5343625257871238,gifts souvenirs
58,74046727484,Vestibulum Accumsan Neque Ltd,"[[gift, card, novelty, anD souvenir shops], [b], [take rate: 5.10]]","gift, card, novelty, and souvenir shops",2202.0,1812.0,14930.0,800.1303341461196,3142.275671820787,1107.8095238095239,52.07467782145784,18210.87064790934,0.0630398910510414,613.3155296946112,0.00900495272399815,0.924713312281868,0.3800249169435216,0.9534972319562107,0.8941853781330026,0.9190789244843299,0.9760259988418765,0.13576673566763572,0.024320037990294745,0.13344221791787167,0.535005970694061,leisure goods and services
58,74046727484,Vestibulum Accumsan Neque Ltd,"[[gift, card, novelty, anD souvenir shops], [b], [take rate: 5.10]]","gift, card, novelty, and souvenir shops",2202.0,1812.0,14930.0,800.1303341461196,3142.275671820787,1107.8095238095239,52.07467782145784,18210.87064790934,0.0630398910510414,613.3155296946112,0.00900495272399815,0.924713312281868,0.3800249169435216,0.9534972319562107,0.8941853781330026,0.9190789244843299,0.9760259988418765,0.13576673566763572,0.024320037990294745,0.13344221791787167,0.535005970694061,gifts souvenirs
59,71538439295,Morbi Metus Limited,"[[music shops - musical instruments, pianos, and Sheet music], [b], [take rate: 3.71]]","music shops - musical instruments, pianos, and sheet music",2208.0,1530.0,14279.0,824.8327948395785,1490.1819779718767,1030.3333333333333,36.51146523102777,12114.897182240093,0.06277757491093179,424.4550989345152,0.006303466906798727,0.9364301146750873,0.4070598006644518,0.9468926749916178,0.9498188386441795,0.9247382517652788,0.9846733716047499,0.0903196818637885,0.017493703217446612,0.09235088150560004,0.5356080785838999,leisure goods and services
60,15560455575,Morbi Accumsan Laoreet Industries,"[[digital goods: books, movies, music], [b], [take rate: 4.08]]","digital goods: books, movies, music",2216.0,3024.0,16886.0,816.0184762658,4992.904882094397,1392.3809523809523,82.23190283204565,35707.50913117435,0.06369164801767138,1083.42808098942,0.0027014858171994227,0.8743559913578195,0.29879568106312293,0.9492493094114431,0.8318663295984569,0.8982921145083307,0.9592697690695762,0.2662086864099707,0.04128091292118288,0.23572702643567517,0.5357747306592778,leisure goods and services
61,89640578182,Magnis Foundation,"[[tent and awning shops], [a], [take rate: 6.22]]",tent and awning shops,2203.0,1031.0,12864.0,821.5662858946662,1571.6329474145305,871.6666666666666,27.171610354427536,7331.5772581597375,0.0625114925337011,239.25745726855638,0.00855470508779832,0.9571630380588333,0.46582225913621267,0.9477660229819149,0.9470760164247398,0.9363282201120039,0.9898628661387234,0.05465879863078899,0.010569358480698664,0.05205647697719971,0.5369857762028913,leisure goods and services
62,37459245212,Aliquet Phasellus Consulting,"[[computers, computer peripheral equipment, and software], [b], [take rate: 4.08]]","computers, computer peripheral equipment, and software",2207.0,1827.0,14931.0,822.5883592676007,2909.6180912001637,1107.5238095238096,60.30973194488597,20808.14238562846,0.06322976459740652,619.6413114931502,0.006753714542998668,0.9240900781120159,0.3799833887043189,0.947492757014718,0.9020200102560323,0.9190997947754704,0.9714503636821081,0.15513006608107835,0.029261176539583763,0.13481855083688624,0.5370099900545212,tech and telecom
63,94455880010,Nunc Sit LLC,"[[computer programming , datA procEssing, and integrated systemS design services], [a], [take rate: 6.33]]","computer programming , data processing, and integrated systems design services",2212.0,2383.0,16024.0,809.8426007352529,8153.219454521917,1245.952380952381,96.56444149568114,37086.86353425044,0.06399969502532504,1236.3092012694376,0.004502476361999075,0.9009888648828319,0.33459302325581397,0.9509005182628163,0.7254442564299346,0.9089881387178684,0.9513061944706555,0.2764921290995117,0.04929731633097452,0.26899015899990786,0.5371503076812314,tech and telecom
64,67400260923,Eleifend PC,"[(computer programming , data Processing, and integrated sYStems design services), (a), (take rate: 5.97)]","computer programming , data processing, and integrated systems design services",2219.0,4933.0,19021.0,821.2318986124046,16003.66820324474,1784.7619047619048,140.18307238777615,77747.42318792838,0.06485413028417644,2338.8524730071517,0.0013507429085997114,0.7950390560079774,0.21013289036544847,0.9478554262151124,0.4610841707500537,0.8696302480086264,0.9270704167648322,0.5796270841123725,0.07153255170843835,0.5088761759158105,0.5372198762757272,tech and telecom
65,66079287213,Hendrerit Corporation,"((gift, card, novelty, and souvenir shops), (a), (take rate: 6.02))","gift, card, novelty, and souvenir shops",2219.0,1333.0,13797.0,812.7398323473337,3251.300531997663,977.8095238095239,51.712844223193656,15422.918216244827,0.06307660290352606,540.4090061944736,0.0013507429085997114,0.9446152567724779,0.4270764119601329,0.9501259018608691,0.8905140184056641,0.9285749069532854,0.9762270440942074,0.11498183152099117,0.025275401983859924,0.11757957018517189,0.537632108664526,leisure goods and services
65,66079287213,Hendrerit Corporation,"((gift, card, novelty, and souvenir shops), (a), (take rate: 6.02))","gift, card, novelty, and souvenir shops",2219.0,1333.0,13797.0,812.7398323473337,3251.300531997663,977.8095238095239,51.712844223193656,15422.918216244827,0.06307660290352606,540.4090061944736,0.0013507429085997114,0.9446152567724779,0.4270764119601329,0.9501259018608691,0.8905140184056641,0.9285749069532854,0.9762270440942074,0.11498183152099117,0.025275401983859924,0.11757957018517189,0.537632108664526,gifts souvenirs
66,71094934182,Nonummy Ipsum Non LLC,"[[tent And awning shops], [c], [take rate: 1.86]]",tent and awning shops,2208.0,1210.0,13374.0,813.7370090112951,478.2819113878865,932.047619047619,25.8568584973915,7422.990305561265,0.06257304962242038,243.6754469163845,0.006303466906798727,0.9497257769652651,0.4446428571428571,0.9498592923856989,0.9838940866795406,0.9319176319176319,0.9905933804417576,0.05534030646658052,0.012171277810039901,0.053017721734262904,0.5377465798450434,leisure goods and services
67,16644129035,Magna Associates,"[(artist supply anD craft shops), (b), (take rate: 5.03)]",artist supply and craft shops,2201.0,1065.0,13107.0,822.8731985649076,1648.358744937808,898.2380952380952,34.178313406645586,9384.112424322802,0.06277892199196852,314.236666982824,0.00945520036019809,0.9557503739405019,0.45573089700996683,0.9474166011455452,0.9444923120969572,0.9343872830359317,0.9859697384969054,0.06996097746346217,0.01752875872763765,0.06837008972231166,0.5389062231999417,leisure goods and services
68,21772962346,Purus Gravida Sagittis Ltd,"((florists supplies, nursery stock, and flowers), (a), (take rate: 6.63))","florists supplies, nursery stock, and flowers",2216.0,3885.0,18183.0,813.5349731706681,16282.647864332654,1597.095238095238,143.35486442452284,70432.51516946241,0.06492346430531518,2271.7124512443133,0.0027014858171994227,0.8385823500083098,0.24493355481727574,0.9499133095637796,0.451689664847427,0.8833385509061185,0.9253080770223983,0.5250925589610366,0.07333685257701232,0.49426817565932185,0.5389164580179879,home furnishings
68,21772962346,Purus Gravida Sagittis Ltd,"((florists supplies, nursery stock, and flowers), (a), (take rate: 6.63))","florists supplies, nursery stock, and flowers",2216.0,3885.0,18183.0,813.5349731706681,16282.647864332654,1597.095238095238,143.35486442452284,70432.51516946241,0.06492346430531518,2271.7124512443133,0.0027014858171994227,0.8385823500083098,0.24493355481727574,0.9499133095637796,0.451689664847427,0.8833385509061185,0.9253080770223983,0.5250925589610366,0.07333685257701232,0.49426817565932185,0.5389164580179879,gifts souvenirs
69,41974958954,Sed Libero Proin Incorporated,"[(cable, satellite, and oTher pay television and radio services), (a), (take rate: 5.51)]","cable, satellite, and other pay television and radio services",2204.0,1363.0,13904.0,820.5825457853979,3246.36049415483,989.6666666666666,55.72642705039563,16997.541361615316,0.06314313254859698,585.4925159181139,0.00810445745159838,0.9433687884327738,0.4226328903654485,0.9480290400015812,0.8906803718039467,0.9277087898709521,0.9739969809488369,0.12672105302703154,0.027006723698883357,0.12738862154253777,0.5395637717143591,tech and telecom
70,11121775571,Egestas Nunc Associates,"[[digital goods: books, movies, music], [a], [take rate: 6.58]]","digital goods: books, movies, music",2207.0,1161.0,13240.0,806.1041759519081,3203.0189184863916,923.5238095238095,49.3522509121496,14177.506048183714,0.06304338953285354,474.168031833247,0.006753714542998668,0.9517616752534486,0.4502076411960133,0.9519000397172107,0.8921398785180149,0.932540262269992,0.9775386582730624,0.10569696272545,0.02441108007423392,0.10316718030128239,0.5396117092871706,leisure goods and services
71,84703983173,Amet Consulting,"((computer programming , data processing, and integratEd systems design services), (c), (take rate: 2.31))","computer programming , data processing, and integrated systems design services",2219.0,6091.0,19695.0,817.0033593938159,4674.002497861588,1981.904761904762,95.36921436278466,59129.82610655601,0.06398092025060838,1772.5858143711791,0.0013507429085997114,0.7469253780953964,0.18214285714285716,0.9489859867893301,0.8426052140008318,0.855229747121639,0.9519702973667896,0.4408280980241698,0.04880873450963783,0.3856706231411202,0.5404517679100371,tech and telecom
72,17158952809,Arcu Vestibulum Corp.,"((hobby, toy and game shops), (a), (take rate: 6.19))","hobby, toy and game shops",2209.0,1230.0,13678.0,820.1018352495258,3740.8784775789118,957.7142857142857,59.06676781114341,18370.017311126136,0.0632101762215896,633.6725477708756,0.005853219270598786,0.948894798072129,0.43201827242524915,0.9481575648541068,0.874027716566945,0.9300427840968382,0.9721409906418634,0.13695321507189318,0.028751422122921526,0.13787139916433963,0.5414711382286885,leisure goods and services
73,32560075533,Malesuada Vel Convallis Consulting,"[[digital goods: books, movies, music], [a], [take rate: 6.11]]","digital goods: books, movies, music",2192.0,1387.0,13943.0,813.3985652886169,4250.769604360162,991.7619047619048,65.6592968006504,21043.58159698813,0.06335703206334756,678.0622991619381,0.013507429085997336,0.9423716137610105,0.4210132890365449,0.9499497801663891,0.8568573781216133,0.9275557410692545,0.9684779901340267,0.15688532610090253,0.032573097521047444,0.1475295059489433,0.5416721150945729,leisure goods and services
74,56945597985,Sem LLP,"[(caBle, satellite, and other pay television and  radio services), (a), (take rate: 6.53)]","cable, satellite, and other pay television and  radio services",2192.0,822.0,12125.0,831.145200807334,2126.622220392868,800.5238095238095,38.1010890340474,9601.74645505622,0.06273428796377699,354.00762872376106,0.013507429085997336,0.9658467674921057,0.4965116279069768,0.9452049627707572,0.9283870195976683,0.9415249226060037,0.9837901304681546,0.07158349527132207,0.016367233483446243,0.07702326265938053,0.5439746851341812,tech and telecom
75,14430838529,Magna A Neque LLC,"((cable, satellite, and other pay television and radio services), (c), (take rate: 2.03))","cable, satellite, and other pay television and radio services",2200.0,1518.0,14395.0,825.6950063747745,1245.1038968476546,1045.2857142857142,54.930051912388556,17805.926303822824,0.06311445709740135,593.8891935184678,0.009905447996398031,0.9369287020109689,0.40224252491694357,0.9466621503782848,0.9580717251476166,0.9236460398622561,0.974439470096718,0.13274777118281522,0.02626049348391436,0.12921552992473778,0.5440119855000654,tech and telecom
76,35016722348,Lacus PC,"((tent and awning shops), (a), (take rate: 6.09))",tent and awning shops,2200.0,826.0,12150.0,807.3558410528926,2024.0126069787482,806.8571428571429,38.59116568305165,9590.931553500026,0.0628255940820985,332.8529694712163,0.009905447996398031,0.9656805717134784,0.49547342192691035,0.9515653891104299,0.9318423489758965,0.9410622978190546,0.9835178296535447,0.07150286739200538,0.01874332109365371,0.07242053451492604,0.5441714030196299,leisure goods and services
77,89502033586,Adipiscing Enim LLC,"([digital goods: books, movies, music], [a], [take rate: 5.98])","digital goods: books, movies, music",2194.0,1158.0,13423.0,813.2439699925895,3922.8910418084142,932.0952380952381,65.87197800645438,18949.973330818706,0.06341485405323381,649.9878561935996,0.012606933813597454,0.951886322087419,0.4426079734219269,0.9499911134348331,0.8678985310114882,0.9319141535357751,0.9683598182812965,0.14127693671852926,0.03407781720787609,0.14142120482966575,0.5442040804342407,leisure goods and services
78,42355028515,Eu Inc.,"[[lawn and garden supply outlets, including nurseries], [a], [take rate: 5.97]]","lawn and garden supply outlets, including nurseries",2213.0,4294.0,18225.0,814.7814748885254,15634.71558415685,1640.3333333333333,148.94663034883393,75995.28928550861,0.06507412329913063,2327.5603853903062,0.004052228725799134,0.8215888316436762,0.24318936877076414,0.9495800394614926,0.47350847273785535,0.8801801801801802,0.9222011295287951,0.5665644741480633,0.07725749858794806,0.5064192982670982,0.5444541522051672,home furnishings
79,15061716544,Tempus Scelerisque Lorem Incorporated,"[[digital goods: books, movies, music], [a], [take rate: 5.73]]","digital goods: books, movies, music",2198.0,935.0,12650.0,809.7982190342263,2585.981477700741,852.8095238095239,49.545507313703745,12985.220526915651,0.06304733273309364,457.7653687522124,0.010805943268797802,0.9611517367458866,0.4747093023255814,0.9509123843467766,0.9129183175518761,0.9377056593272809,0.9774312794055349,0.096808166778457,0.024513695204603,0.09959836843313562,0.544655485338793,leisure goods and services
80,52065114842,Gravida Non PC,"((digital goods: books, movies, music), (b), (take rate: 3.98))","digital goods: books, movies, music",2207.0,1428.0,14027.0,811.4887601162694,2784.619147470164,1004.1428571428571,65.21771244120184,20624.818724295077,0.0633193477187402,671.5349128230938,0.006753714542998668,0.9406681070300814,0.41752491694352156,0.9504603939553783,0.9062292895637576,0.9266513617864969,0.96872334722468,0.1537633409227329,0.03159242606149608,0.14610930889197996,0.5448476206923124,leisure goods and services
81,40555823280,Nibh Donec Incorporated,"((gift, card, novelty, and souvenir shops), (a), (take rate: 6.04))","gift, card, novelty, and souvenir shops",2207.0,981.0,12760.0,800.1773537979938,2888.2374670087765,864.2857142857143,51.79746661647421,14552.508299593628,0.06309270944489304,515.534320278506,0.006753714542998668,0.9592404852916736,0.4701411960132891,0.9534846605782775,0.9027399924919578,0.9368673692998017,0.976180025435654,0.10849270118992495,0.025694547536084803,0.11216745668416539,0.5451762149063828,leisure goods and services
81,40555823280,Nibh Donec Incorporated,"((gift, card, novelty, and souvenir shops), (a), (take rate: 6.04))","gift, card, novelty, and souvenir shops",2207.0,981.0,12760.0,800.1773537979938,2888.2374670087765,864.2857142857143,51.79746661647421,14552.508299593628,0.06309270944489304,515.534320278506,0.006753714542998668,0.9592404852916736,0.4701411960132891,0.9534846605782775,0.9027399924919578,0.9368673692998017,0.976180025435654,0.10849270118992495,0.025694547536084803,0.11216745668416539,0.5451762149063828,gifts souvenirs
82,51279178333,Neque LLC,"[(music shops - musical instruments, pianos, and sheet muSiC), (c), (take rate: 1.83)]","music shops - musical instruments, pianos, and sheet music",2205.0,951.0,12802.0,821.4584139228848,618.31902641134,865.5714285714286,36.55674299731527,10020.715429080083,0.06281028530537966,359.48249778467647,0.007654209815398438,0.9604869536313778,0.46839700996677736,0.9477948640998648,0.9791784041866148,0.9367734529896692,0.9846482139632486,0.07470701698804837,0.018344936019819222,0.07821445811249789,0.5456199519773317,leisure goods and services
83,76314317957,Semper Corp.,"([florists supplies, nursery stock, and flOwers], [a], [take rate: 5.93])","florists supplies, nursery stock, and flowers",2210.0,3853.0,17971.0,811.4318624752241,14073.673302413852,1568.7619047619048,141.0419399637014,69275.26150169742,0.06488707640830682,2210.655450980227,0.0054029716343989564,0.8399119162373276,0.25373754152823924,0.9504756063553128,0.526075820740558,0.8854081881108908,0.9265932050040973,0.5164649345135537,0.07238991897790108,0.48098368971338684,0.5457443792815667,home furnishings
83,76314317957,Semper Corp.,"([florists supplies, nursery stock, and flOwers], [a], [take rate: 5.93])","florists supplies, nursery stock, and flowers",2210.0,3853.0,17971.0,811.4318624752241,14073.673302413852,1568.7619047619048,141.0419399637014,69275.26150169742,0.06488707640830682,2210.655450980227,0.0054029716343989564,0.8399119162373276,0.25373754152823924,0.9504756063553128,0.526075820740558,0.8854081881108908,0.9265932050040973,0.5164649345135537,0.07238991897790108,0.48098368971338684,0.5457443792815667,gifts souvenirs
84,70610974780,Elit Aliquam PC,"([tent and awning shOps], [a], [take rate: 6.93])",tent and awning shops,2195.0,735.0,11669.0,809.3794406639427,2181.507691959599,761.7619047619048,38.71541655457865,9056.114246742232,0.06283490551911472,315.9851791859993,0.012156686177397513,0.9694615256772477,0.5154485049833887,0.9510243507470636,0.9265387777416442,0.9443563254374066,0.9834487922619417,0.067515666487616,0.018985635524868257,0.06875052252590358,0.5457686787564479,leisure goods and services
85,61845622676,Turpis In Incorporated,"[[gift, card, novelty, and souvenir shops], [c], [take rate: 2.48]]","gift, card, novelty, and souvenir shops",2214.0,1191.0,13362.0,800.9325727228913,1257.5775748394276,925.8571428571429,51.27858577884543,14792.880302357002,0.06303307736474435,508.5909555583153,0.0036019810895993043,0.9505152069137444,0.44514119601328905,0.9532827419729968,0.9576516800408723,0.9323698215590107,0.9764683306937372,0.11028473644139831,0.02414272330549747,0.11065675306879093,0.5464115171098937,leisure goods and services
85,61845622676,Turpis In Incorporated,"[[gift, card, novelty, and souvenir shops], [c], [take rate: 2.48]]","gift, card, novelty, and souvenir shops",2214.0,1191.0,13362.0,800.9325727228913,1257.5775748394276,925.8571428571429,51.27858577884543,14792.880302357002,0.06303307736474435,508.5909555583153,0.0036019810895993043,0.9505152069137444,0.44514119601328905,0.9532827419729968,0.9576516800408723,0.9323698215590107,0.9764683306937372,0.11028473644139831,0.02414272330549747,0.11065675306879093,0.5464115171098937,gifts souvenirs
86,36196225600,Leo Elementum Sem Associates,"[[artist supply and craft shops], [b], [take rate: 4.93]]",artist supply and craft shops,2191.0,835.0,12282.0,800.22263187127,2009.3720857531794,818.1904761904761,46.662480229066965,11684.711795434338,0.06300134108895518,392.9345374664809,0.013957676722197165,0.9653066312115672,0.4899916943521595,0.9534725548363472,0.9323353614863238,0.9402344429371456,0.9790331729568473,0.08711253889804338,0.023316840296965034,0.08549279063937741,0.5470253704336975,leisure goods and services
87,80109801322,In Faucibus LLP,"[(cable, satellite, and other pay television and radio services), (b), (take rate: 3.71)]","cable, satellite, and other pay television and radio services",2204.0,999.0,12839.0,823.0716156258559,1924.8924796953957,876.3809523809524,55.41941934203939,15446.49093425346,0.06317461341043124,522.6000411940458,0.00810445745159838,0.9584926042878511,0.4668604651162791,0.9473635515000851,0.9351801715870549,0.9359838603081846,0.9741675633449718,0.11515757221108351,0.02782595999036213,0.11370478196700604,0.5482840987764476,tech and telecom
88,17739089622,Auctor Quis Corp.,"((cable, satellite, and other pay television and radio services), (b), (take rate: 5.01))","cable, satellite, and other pay television and radio services",2196.0,983.0,12478.0,814.7230294710437,2531.961927670995,847.5238095238095,55.82105461755022,15036.377837062297,0.06315029211890148,527.0964818743596,0.011706438541197683,0.95915738740236,0.4818521594684385,0.949595665681644,0.9147373999166359,0.9380917597133813,0.9739444031251984,0.11210007333929946,0.027193039431143946,0.11468309571917204,0.5483061422338471,tech and telecom
89,68004106739,Nec Ante Ltd,"((cable, satellite, and other pay television and radio services), (a), (take rate: 5.61))","cable, satellite, and other pay television and radio services",2189.0,1094.0,13260.0,805.6859868469805,4049.5348325535597,917.047619047619,73.65260298323759,21261.95857816341,0.06357389807041555,735.3784937362982,0.014858171994597047,0.9545454545454546,0.4493770764119601,0.9520118485689579,0.8636338622716715,0.9330133222025114,0.9640366771488712,0.1585133827958483,0.03821666929851577,0.1600000855385768,0.5488206550776966,tech and telecom
90,75089928159,Porttitor Vulputate Limited,"[(gift, card, novelty, and souvenir shops), (c), (take rate: 1.67)]","gift, card, novelty, and souvenir shops",2202.0,1162.0,13087.0,806.4672204464885,845.8377908370304,909.952380952381,52.11520165496097,14512.091864360742,0.06305884681665054,504.91805357162946,0.00900495272399815,0.9517201263087918,0.4565614617940199,0.951802974567512,0.9715168192272656,0.9335316010991687,0.9760034826234514,0.10819138624540739,0.02481332979410678,0.10985762087081387,0.5493003755254535,leisure goods and services
90,75089928159,Porttitor Vulputate Limited,"[(gift, card, novelty, and souvenir shops), (c), (take rate: 1.67)]","gift, card, novelty, and souvenir shops",2202.0,1162.0,13087.0,806.4672204464885,845.8377908370304,909.952380952381,52.11520165496097,14512.091864360742,0.06305884681665054,504.91805357162946,0.00900495272399815,0.9517201263087918,0.4565614617940199,0.951802974567512,0.9715168192272656,0.9335316010991687,0.9760034826234514,0.10819138624540739,0.02481332979410678,0.10985762087081387,0.5493003755254535,gifts souvenirs
91,90599617648,Mollis Integer Company,"((digital Goods: books, movies, music), (b), (take rate: 3.96))","digital goods: books, movies, music",2194.0,648.0,11556.0,813.197875519946,1103.5221499665568,746.3333333333334,34.97591807661472,8270.414001494773,0.06271884642148409,317.0369624622914,0.012606933813597454,0.9730762838623899,0.520141196013289,0.950003437452837,0.9628394223754068,0.9454833211589968,0.9855265661853692,0.061658068596064645,0.0159653934096469,0.06897936442923387,0.5496279987296832,leisure goods and services
